Home & Garden,2021-05-22,220.19000244140625,3613.360107421875,6.09
Home & Garden,2021-05-23,1627.6800537109375,8138.4002685546875,20.0
Sports,2021-05-23,1627.6800537109375,8138.4002685546875,20.0
Toys,2021-05-23,1627.6800537109375,8138.4002685546875,20.0
Books,2021-05-23,3255.360107421875,8138.4002685546875,40.0
Clothing,2021-05-25,2277.709991455078,11997.959899902344,18.98
Home & Garden,2021-05-25,3067.6199645996094,11997.959899902344,25.57
Toys,2021-05-25,3908.47998046875,11997.959899902344,32.58
Books,2021-05-25,2744.1499633789062,11997.959899902344,22.87
Sports,2021-05-28,1144.27001953125,5803.56005859375,19.72
Home & Garden,2021-05-28,1757.510009765625,5803.56005859375,30.28
Beauty,2021-05-28,1144.27001953125,5803.56005859375,19.72
Toys,2021-05-28,1757.510009765625,5803.56005859375,30.28
Electronics,2021-05-29,1060.7900390625,2121.580078125,50.0
Beauty,2021-05-29,1060.7900390625,2121.580078125,50.0
Electronics,2021-05-30,38.04999923706055,7031.280113220215,0.54
Sports,2021-05-30,741.3400268554688,7031.280113220215,10.54
Books,2021-05-30,1520.730052947998,7031.280113220215,21.63
Toys,2021-05-30,2365.5800170898438,7031.280113220215,33.64
Clothing,2021-05-30,1624.239990234375,7031.280113220215,23.1
Beauty,2021-05-30,741.3400268554688,7031.280113220215,10.54
Clothing,2021-06-01,528.4299926757812,2170.999969482422,24.34
Sports,2021-06-01,528.4299926757812,2170.999969482422,24.34
Toys,2021-06-01,585.7099914550781,2170.999969482422,26.98
Home & Garden,2021-06-01,528.4299926757812,2170.999969482422,24.34
Sports,2021-06-02,595.7000122070312,595.7000122070312,100.0
Clothing,2021-06-03,76.2300033569336,304.9200134277344,25.0
Beauty,2021-06-03,76.2300033569336,304.9200134277344,25.0
Toys,2021-06-03,152.4600067138672,304.9200134277344,50.0
Sports,2021-06-05,728.72998046875,11505.190139770508,6.33
Toys,2021-06-05,4612.85009765625,11505.190139770508,40.09
Clothing,2021-06-05,728.72998046875,11505.190139770508,6.33
Beauty,2021-06-05,822.0299835205078,11505.190139770508,7.14
Books,2021-06-05,2670.7900390625,11505.190139770508,23.21
Home & Garden,2021-06-05,1942.06005859375,11505.190139770508,16.88
Clothing,2021-06-06,427.9100036621094,6580.630096435547,6.5
Toys,2021-06-06,427.9100036621094,6580.630096435547,6.5
Beauty,2021-06-06,1538.1800231933594,6580.630096435547,23.37
Home & Garden,2021-06-06,1110.27001953125,6580.630096435547,16.87
Books,2021-06-06,1538.1800231933594,6580.630096435547,23.37
Electronics,2021-06-06,1538.1800231933594,6580.630096435547,23.37
Home & Garden,2021-06-07,12.119999885559082,48.47999954223633,25.0
Electronics,2021-06-07,12.119999885559082,48.47999954223633,25.0
Books,2021-06-07,12.119999885559082,48.47999954223633,25.0
Toys,2021-06-07,12.119999885559082,48.47999954223633,25.0
Beauty,2021-06-09,2024.4599609375,10681.519836425781,18.95
Clothing,2021-06-09,1012.22998046875,10681.519836425781,9.48
Toys,2021-06-09,2498.2699584960938,10681.519836425781,23.39
Sports,2021-06-09,1874.43994140625,10681.519836425781,17.55
Books,2021-06-09,1636.0599975585938,10681.519836425781,15.32
Electronics,2021-06-09,623.8300170898438,10681.519836425781,5.84
Home & Garden,2021-06-09,1012.22998046875,10681.519836425781,9.48
Clothing,2021-06-10,2398.429931640625,8794.129699707031,27.27
Books,2021-06-10,276.0199890136719,8794.129699707031,3.14
Electronics,2021-06-10,2921.8298950195312,8794.129699707031,33.22
Sports,2021-06-10,154.19000244140625,8794.129699707031,1.75
Beauty,2021-06-10,276.0199890136719,8794.129699707031,3.14
Home & Garden,2021-06-10,2767.639892578125,8794.129699707031,31.47
Home & Garden,2021-06-11,5387.8800048828125,14307.130004882812,37.66
Toys,2021-06-11,,14307.130004882812,
Beauty,2021-06-11,1856.510009765625,14307.130004882812,12.98
Clothing,2021-06-11,5206.22998046875,14307.130004882812,36.39
Sports,2021-06-11,1856.510009765625,14307.130004882812,12.98
Books,2021-06-11,,14307.130004882812,
Electronics,2021-06-11,,14307.130004882812,
Beauty,2021-06-14,650.4400024414062,1951.3200073242188,33.33
Electronics,2021-06-14,650.4400024414062,1951.3200073242188,33.33
Books,2021-06-14,650.4400024414062,1951.3200073242188,33.33
Beauty,2021-06-15,,9891.530166625977,
Books,2021-06-15,3052.570068359375,9891.530166625977,30.86
Sports,2021-06-15,1603.0800170898438,9891.530166625977,16.21
Electronics,2021-06-15,3632.800064086914,9891.530166625977,36.73
Home & Garden,2021-06-15,352.05999755859375,9891.530166625977,3.56
Clothing,2021-06-15,1251.02001953125,9891.530166625977,12.65
Beauty,2021-06-16,1888.8499755859375,9444.249877929688,20.0
Home & Garden,2021-06-16,1888.8499755859375,9444.249877929688,20.0
Electronics,2021-06-16,1888.8499755859375,9444.249877929688,20.0
Sports,2021-06-16,1888.8499755859375,9444.249877929688,20.0
Clothing,2021-06-16,1888.8499755859375,9444.249877929688,20.0
Electronics,2021-06-18,-715.780029296875,-1073.6700439453125,66.67
Clothing,2021-06-18,-357.8900146484375,-1073.6700439453125,33.33
Clothing,2021-06-19,1904.1500244140625,5712.4500732421875,33.33
Home & Garden,2021-06-19,1904.1500244140625,5712.4500732421875,33.33
Beauty,2021-06-19,1904.1500244140625,5712.4500732421875,33.33
Electronics,2021-06-25,3937.06005859375,10801.590087890625,36.45
Sports,2021-06-25,3600.530029296875,10801.590087890625,33.33
Toys,2021-06-25,3264.0,10801.590087890625,30.22
Toys,2021-06-26,630.0800170898438,4968.410095214844,12.68
Beauty,2021-06-26,1816.3200073242188,4968.410095214844,36.56
Books,2021-06-26,1891.9300537109375,4968.410095214844,38.08
Home & Garden,2021-06-26,630.0800170898438,4968.410095214844,12.68
Clothing,2021-06-27,266.7699890136719,1983.7899780273438,13.45
Books,2021-06-27,1717.0199890136719,1983.7899780273438,86.55
Beauty,2021-06-28,829.8300170898438,6637.91015625,12.5
Home & Garden,2021-06-28,995.6500244140625,6637.91015625,15.0
Toys,2021-06-28,2821.1300659179688,6637.91015625,42.5
Electronics,2021-06-28,995.6500244140625,6637.91015625,15.0
Books,2021-06-28,995.6500244140625,6637.91015625,15.0
Home & Garden,2021-06-29,372.07000732421875,3404.719970703125,10.93
Clothing,2021-06-29,886.8599853515625,3404.719970703125,26.05
Electronics,2021-06-29,372.07000732421875,3404.719970703125,10.93
Sports,2021-06-29,514.7899780273438,3404.719970703125,15.12
Beauty,2021-06-29,1258.9299926757812,3404.719970703125,36.98
Home & Garden,2021-06-30,1961.050048828125,13607.870361328125,14.41
Beauty,2021-06-30,1931.1800537109375,13607.870361328125,14.19
Toys,2021-06-30,5823.41015625,13607.870361328125,42.79
Sports,2021-06-30,1931.1800537109375,13607.870361328125,14.19
Electronics,2021-06-30,1961.050048828125,13607.870361328125,14.41
Books,2021-07-02,1848.3299560546875,7159.2598876953125,25.82
Electronics,2021-07-02,1614.27001953125,7159.2598876953125,22.55
Clothing,2021-07-02,1848.3299560546875,7159.2598876953125,25.82
